Areaname;Obama vote percent, 2008 (n);Population, 2013 estimate / Land area in square miles, 2010 (n);Population, percent change - April 1, 2010 to July 1, 2013 (n);Persons 65 years and over, percent, 2013 (n);Female persons, percent, 2013 (n);White alone, percent, 2013 (n);Black or African American alone, percent, 2013 (n);American Indian and Alaska Native alone, percent, 2013 (n);Asian alone, percent, 2013 (n);Native Hawaiian and Other Pacific Islander alone, percent, 2013 (n);Hispanic or Latino, percent, 2013 (n);White alone, not Hispanic or Latino, percent, 2013 (n);Language other than English spoken at home, pct age 5+, 2008-2012 (n);Bachelor's degree or higher, percent of persons age 25+, 2008-2012 (n);Median household income, 2008-2012 (n);Persons below poverty level, percent, 2008-2012 (n)
Kodiak Island, AK;-0.2535603183076137;-0.14877197508902654;1.1260022941850263;-2.1159402811113495;-1.7071499240475874;-1.701532040618916;-0.5455579606116863;1.4136245714165958;7.105125715147774;0.9357431546298448;-0.03281713127204318;-1.3094204030032064;1.1979615196341655;0.5836704033668741;2.1288896801719104;-0.7452152459286344
Lake and Peninsula, AK;-0.2535603183076137;-0.14994882622893144;0.1967177749840974;-1.933128996876624;-1.3955164144355556;-3.731229758500585;-0.5801751974770063;8.148041962249213;-0.35414596451487873;0.19385900526006963;-0.41350582883966946;-2.719594788601843;0.572241324996108;-0.3061265263643166;0.34991156164600423;1.0571313243460572
Matanuska-Susitna, AK;-0.2535603183076137;-0.147808283246966;2.0552868133859556;-1.841723354759261;-0.8612875408149251;-0.04702087058810105;-0.5455579606116863;0.49469822179031264;-0.016791968952246186;0.19385900526006963;-0.3239320176472868;0.18637171314963275;-0.19252780178374027;0.19581020322763698;2.1080475329027104;-0.9938147728630746
Nome, AK;-0.2535603183076137;-0.14974533252886887;1.1879545954650883;-2.275900154816735;-1.17292105042696;-4.143319901222015;-0.5870986448500705;9.395156293884883;-0.016791968952246186;-0.01810789455986609;-0.5254730928301478;-3.0368840253615357;1.6846327821304328;-0.46583366759812006;0.48975564654902326;1.5854053190817425
North Slope, AK;-0.2535603183076137;-0.1499265521656508;0.7233123358646238;-2.8471854180502527;-5.357713893788555;-3.1469228397164684;-0.5594048553578143;6.5989946871649074;1.407591567867758;1.5716438540896522;-0.40604134457363755;-2.271360787465133;2.4494019089102808;-0.1806423439663284;2.608175026447101;-0.5743030711612068
Northwest Arctic, AK;-0.2535603183076137;-0.14986635262323544;0.568431582664469;-2.3901572074634383;-1.751668996849307;-4.432398061041525;-0.5870986448500705;10.090914815744783;-0.20421085537593095;0.08787555535010179;-0.5478665456282434;-3.268555531567026;2.3711868845805237;-0.9791780501353454;1.279572178952012;0.420095036576554
Petersburg, AK;-0.2535603183076137;-0.149340114586252;-0.4847575390965838;-0.9733697546443135;-0.7722493952114856;-0.8465987594505767;-0.5870986448500705;1.8862152655101132;0.5079809130340712;0.19385900526006963;-0.309003049115223;-0.4784247829182952;0.1290228537941504;0.652116321038504;1.3489899759050732;-0.7296777754952319
Prince of Wales-Hyder, AK;-0.2535603183076137;-0.14915696388470603;1.1569784448250573;-1.4303979652311278;-2.107821579263059;-2.1997305713716893;-0.6078689869692624;4.971182296398349;-0.24169463266066793;0.4058259050800054;-0.42843479737173323;-1.480655864111612;-0.4011011999964262;-0.39738774992649006;0.010890504855872632;-0.4966157189941943
Sitka, AK;-0.2535603183076137;-0.1482173070351301;0.3825746788242832;-0.9733697546443135;-0.28253959439257803;-1.1233757209798951;-0.5663283027308783;1.8468327076689866;1.7824293407151275;0.19385900526006963;-0.22689372218887227;-0.6949872778495146;0.37235848504228397;1.7244356978940416;1.7859187003105996;-1.3822515336981374
Skagway, AK;-0.2535603183076137;-0.14874855174859727;0.7542884865046547;-1.4989521968191502;-1.2174401232286767;0.30971387982746484;-0.6147924343423264;0.31091295186505596;-0.24169463266066793;0.19385900526006963;-0.3463254704453824;0.4633702531779363;0.5635507667372459;0.2642561208992672;2.1799025164316053;-1.7862257649666027
Southeast Fairbanks, AK;-0.2535603183076137;-0.14982917829983144;-0.298900635256398;-1.3161409125844243;-2.508493234478533;-0.3114966338272274;-0.5317110658655582;1.2429668207717146;-0.05427574623698317;0.4058259050800054;-0.2940740805831592;-0.04026345596443381;1.0241503544569273;0.32129438562562557;1.4343755469756665;-0.9938147728630746
Valdez-Cordova, AK;-0.2535603183076137;-0.14982741599059418;0.2896462269041903;-1.7274663021125574;-1.350997341633836;-0.7051349791133696;-0.5732517501039422;1.4661346485380977;1.0702375723051256;0.617792804899941;-0.33139650191331865;-0.3424436814498559;0.024736154687807516;0.4695938739141574;1.8301242223412415;-1.4444014154317475
Wade Hampton, AK;-0.2535603183076137;-0.14972493665218325;2.0243106627459246;-2.75577977593289;-1.17292105042696;-4.942897790084491;-0.6217158817153905;11.810619841473972;-0.3916297417996157;-0.12409134446983397;-0.6075824197564985;-3.6613898246980745;3.6834611816686724;-1.5153377385631144;-0.4232648693081878;2.0826043729506227
Wrangell, AK;-0.2535603183076137;-0.14945596060289068;0.35159852818425225;0.03209230864667825;-0.6386921768063296;-0.7912433671447127;-0.6078689869692624;1.7811951112671092;0.1331431401867016;-0.12409134446983397;-0.5254730928301478;-0.31726199599273736;-0.34895785044325467;0.2756637738445386;0.14317090728216592;-1.3511765928313324
Yakutat, AK;-0.2535603183076137;-0.1499407960873377;-1.0423282506171412;-1.2247352704670613;-2.7310885984871285;-2.80863988673619;-0.5732517501039422;4.511719121585208;1.5950104542914427;1.3596769542697162;-0.42843479737173323;-2.0296166070767954;0.5983129997726938;1.4620596801527928;2.1901555082333894;-2.0192878214676404
Yukon-Koyukuk, AK;-0.2535603183076137;-0.14996603394468405;0.47550313074437606;-0.9962211651736541;-1.751668996849307;-3.8357899439672165;-0.6078689869692624;9.00133071547362;-0.3916297417996157;0.08787555535010179;-0.5329375770961796;-2.790103507881774;0.7460524901733462;-1.173108150204964;-0.8475874562525046;1.0260563834792518
Apache, AZ;1.5838405642714275;-0.1463681249236962;0.07281317242397355;-0.9733697546443135;0.2516892792280524;-3.792735749951545;-0.5870986448500705;9.355773736043757;-0.35414596451487873;-0.12409134446983397;-0.18957130085871285;-2.931120946441638;4.196204118941525;-1.0476239678069754;-1.1790448305659105;2.750715601586931
Cochise, AZ;-0.19568942436811657;-0.13815523724920675;-0.5467098403766457;0.44341769817481136;-0.4606158855994538;0.16209950034516216;-0.3101607499275094;-0.06978510726583272;0.3205620266103864;0.29984245517003755;1.8706263565660879;-1.0374582000663264;1.545583849988642;0.332702038570897;-0.011716501657896677;0.047195746174893916
Coconino, AZ;1.1787443066949457;-0.14585576059300395;0.3825746788242832;-1.5675064284071722;0.29620835202977214;-1.1602793158504707;-0.5247876184924942;3.3039873477906636;0.1331431401867016;0.08787555535010179;0.3777295033597106;-1.128112267711953;1.2761765439639225;1.279537233028446;0.22485867803080445;0.8551442087118245
Gila, AZ;-0.4488745853534175;-0.14370484686594154;-0.4228052378165219;1.9744622036406394;0.2071702064263327;-0.2868942372468441;-0.5801751974770063;1.8337051883886109;-0.24169463266066793;-0.01810789455986609;0.7210957795971774;-0.6849146036666675;0.5461696502195222;-0.4430183617075768;-0.6000869574307551;0.6997695043777994
Graham, AZ;-0.9046078751269591;-0.14541901345686106;0.10378932306400451;-1.1333296283496987;-1.3955164144355556;-0.23153884494098004;-0.4970938290002381;1.5448997642203506;-0.2791784099454049;0.08787555535010179;1.6914787341813227;-1.2691297062718165;0.9459353301271702;-0.751024991229912;-0.10281685504423843;0.932831560878837
Greenlee, AZ;-0.10888308345887032;-0.14722155178418653;2.1482152653060482;-1.2247352704670613;-1.0838829048235206;0.40812346614900086;-0.5317110658655582;0.15338272050055032;-0.166727078091194;-0.01810789455986609;2.863402763948329;-1.5008012124773067;1.163199286598718;-0.8080632559562703;0.34016281534266873;0.1870329800755163
La Paz, AZ;-0.4922777558080401;-0.14744287514272236;-0.36085293653646;4.191049024986689;-0.4606158855994538;-0.4714122115997231;-0.5663283027308783;2.0043629390334923;-0.166727078091194;-0.01810789455986609;1.1988227726232181;-0.861186401866497;0.8677203057974129;-1.0818469266427906;-0.8867505232986627;0.6065446817773841
Maricopa, AZ;0.18770524798105376;0.09558351549865443;1.4357638005853361;-0.8591127019976099;0.2516892792280524;-0.03471967229790894;-0.24092627619686918;0.06149008553792205;0.9952700177356516;0.19385900526006963;1.5795114701908444;-0.9971675033349366;1.4934405004354705;1.142645397685186;0.7345668360457147;-0.0771040172923263
Mohave, AZ;-0.6369549906567835;-0.14139322876819566;0.32062237754422124;1.9973136141699797;-0.1044633031856991;0.42657526358428854;-0.5455579606116863;0.08774512409867297;-0.05427574623698317;0.08787555535010179;0.49716125161622077;0.05039061168119339;0.12033229553528851;-0.8308785618468137;-0.5262149919080666;0.35794515484294415
Navajo, AZ;0.14430207752643062;-0.14391038923466326;-0.14401988205624322;-0.4706387229988178;-0.015425157582262804;-2.089019786759962;-0.5524814079847502;5.588175702575996;-0.2791784099454049;-0.01810789455986609;0.16125945964478586;-1.7526180670484919;2.4407113506514184;-0.5570948911602935;-0.669084549801776;1.8029299051493775
Pima, AZ;0.7881157726033386;-0.08886333456279547;0.41355082946431415;0.009240898117337209;0.38524649763320845;0.032936918298146343;-0.3586248815389576;0.25840287474355417;0.620432244888282;0.08787555535010179;2.004987073354662;-1.1835119757176138;1.6672516656127085;1.1312377447399142;0.06711387793286767;0.34240768440954145
Pinal, AZ;0.05026187487474763;-0.10909847844047711;1.0020976916249025;-0.036461922941344066;-0.9503256864183646;-0.12082806032925282;-0.3032373025544454;0.5997183760333165;0.20811069475617547;0.29984245517003755;1.5048666275305256;-0.9669494807863944;1.163199286598718;-0.13501173218524143;0.3798301278872751;-0.17032883989274158
Santa Cruz, AZ;1.7212839373777336;-0.12868222825601414;-0.5467098403766457;-0.42493590194013614;0.8749562984521192;0.6787498285332229;-0.5801751974770063;-0.12229518438733461;-0.24169463266066793;-0.01810789455986609;5.498365709857585;-3.09732007045862;6.0125307950436655;-0.020935202732524687;-0.6683281815541035;1.63201773038195
Yavapai, AZ;-0.3258989357319854;-0.13506510248860357;0.506479281384407;2.3400847721100906;0.5633227888400874;0.5249848499058237;-0.5801751974770063;-0.017275030144330808;-0.12924330080645705;-0.01810789455986609;0.3851939876257425;0.1964443873324803;0.1290228537941504;0.5608550974763306;-0.1674443197620399;-0.15479136945933886
Yuma, AZ;0.0791973218444962;-0.1294265291301622;0.7542884865046547;-0.08216474400002535;-0.4606158855994538;0.3712198712784245;-0.4486296973887899;-0.004147510863955322;0.058175585617227694;0.08787555535010179;3.900966076926762;-2.2109247423680487;3.613936715597777;-0.6027255029413803;-0.37721044711656854;0.792994326978214
Arkansas, AR;-0.2897296270197996;-0.13928712697567047;-0.5157336897366148;-0.036461922941344066;0.7413990800469632;-0.785092767999617;1.0814521720583594;-0.2535703771910893;-0.166727078091194;-0.12409134446983397;-0.4508282501698289;-0.36258902981555025;-0.5488406903970786;-0.7396173382846403;-0.4841945337040344;0.10934562790850375
Ashley, AR;-0.5139793410353519;-0.1370276798080518;-0.9184236480570174;0.12349795076404081;0.7413990800469632;-0.8219963628701925;1.1506866457889997;-0.20106030006958747;-0.4291135190843527;-0.01810789455986609;-0.2716806277850636;-0.48346112000971936;-0.39241064173756424;-0.7282096853393687;-0.6366447560682632;0.14042056877530865
Baxter, AR;-0.6369549906567835;-0.10834999629300596;-0.5157336897366148;2.842815803755587;0.8749562984521192;0.7218040225488948;-0.6147924343423264;-0.20106030006958747;-0.2791784099454049;-0.12409134446983397;-0.5105441242980839;0.9015315801317985;-0.6009840399502501;-0.45442601465284843;-0.8770017769953272;0.14042056877530865
Benton, AR;-0.7816322255055272;0.007815249411422946;2.117239114666017;-0.9962211651736541;0.2516892792280524;0.3035632806823692;-0.5040172763733021;-0.043530068705081776;0.7703673540272297;0.29984245517003755;0.5344836729463802;-0.10573583815294178;0.5635507667372459;0.9829382564513828;0.6614512387706988;-0.6519904233282194
Boone, AR;-0.9263094603542706;-0.11428582400298898;0.2896462269041903;0.48912051923349265;0.3407274248314919;0.6910510268234149;-0.6078689869692624;-0.18793278078921197;-0.31666218723014183;-0.01810789455986609;-0.4881506714999883;0.8612408834004089;-0.5922934816913882;-0.46583366759812006;-0.6118526857278842;-0.0771040172923263
Bradley, AR;0.006858704420124501;-0.1402245506898712;-0.8254951961369243;0.21490359288140418;0.5633227888400874;-1.0372673329485513;1.2614618037580236;0.008980008416420104;-0.35414596451487873;-0.12409134446983397;0.41505192468987007;-1.0374582000663264;0.18116620334732197;-0.9335474383542587;-1.119711943581817;1.476643026047925
Calhoun, AR;-0.7454629167933413;-0.1452897375698281;-0.8564713467769554;0.5119719297628329;-0.4606158855994538;-0.5575205996310661;0.8529784087472465;-0.2273153386303384;-0.4291135190843527;-0.12409134446983397;-0.38364789177554187;-0.22157159125568676;-0.7661046468686263;-1.446891820891484;-1.1950126046834426;-0.9005899502626595
Carroll, AR;-0.15228625391349346;-0.1251190464390067;0.2896462269041903;0.7176346245268999;0.38524649763320845;0.5864908413567833;-0.5870986448500705;-0.12229518438733461;-0.166727078091194;0.4058259050800054;0.4225164089559019;0.2014807244239044;0.3202151354891125;-0.3403494852001317;-0.8476714971689128;0.21810792094232123
Chicot, AR;1.2221474771495688;-0.14007462826513836;-1.3211136063774198;0.37486346658678904;0.38524649763320845;-2.5687665200774474;3.1515629366045026;-0.24044285791071388;-0.31666218723014183;-0.12409134446983397;-0.2642161435190317;-1.918817191065474;-0.34895785044325467;-0.6027255029413803;-1.71917580032054;2.486578604219088
Clark, AR;0.39025337676929434;-0.13519064674318892;-0.4537813884565529;-0.3563816703521142;1.053032589658995;-0.729737375693753;1.019141145700783;-0.21418781934996292;-0.24169463266066793;-0.12409134446983397;-0.33139650191331865;-0.3928070523640929;-0.3750295252198404;0.2414408150087239;-1.1136609976004364;1.150356146946472
Clay, AR;-0.05824605126180993;-0.13641593302723026;-1.4140420582975126;0.8775944982322847;0.4297655704349282;0.7587076174194702;-0.5940220922231344;-0.24044285791071388;-0.4291135190843527;-0.12409134446983397;-0.5329375770961796;0.941822276863188;-0.6444368312445596;-1.0932545795880622;-1.088280640845201;0.37348262527634635
Cleburne, AR;-1.1216237274000742;-0.12384711915045032;-0.4537813884565529;1.7687995088765724;0.3407274248314919;0.7279546216939904;-0.6009455395961985;-0.18793278078921197;-0.3916297417996157;-0.12409134446983397;-0.4881506714999883;0.8964952430403751;-0.5662218069148024;-0.2947188734190451;-0.5239458871650489;0.047195746174893916
Cleveland, AR;-1.1216237274000742;-0.1418878967105594;-0.4537813884565529;0.2834578244694257;0.5633227888400874;0.07599111231381828;0.1883274609331003;-0.24044285791071388;-0.4291135190843527;-0.12409134446983397;-0.5180086085641158;0.37271618553230984;-0.6618179477622835;-0.5913178499961085;-0.6374011243159358;0.31133274354273655
Columbia, AR;-0.3114312122471109;-0.13221333462670898;-0.6086621416567077;-0.1735703861173887;1.0085135168572783;-1.4801104713954611;1.8776486199607216;-0.2273153386303384;-0.24169463266066793;-0.12409134446983397;-0.4657572187018927;-0.9065134356893102;-0.43586343303187375;-0.04375050862306796;-0.9033906247474595;1.305730851280497
Conway, AR;-0.20292328611055332;-0.12831040362385154;-0.14401988205624322;0.19205218235206314;0.47428464323664793;-0.010117275717525602;0.15371022406778018;-0.17480526150883652;-0.31666218723014183;-0.12409134446983397;-0.3687189232434781;0.21658973569817538;-0.4619351078084595;-0.5799101970508368;-1.0941635049937655;1.1037437356462643
Craighead, AR;-0.3620682444441713;-0.06912353435030928;1.4977161018653982;-0.9962211651736541;0.5633227888400874;-0.15773165519982826;0.3337198557674448;-0.2273153386303384;-0.09175952352172007;-0.01810789455986609;-0.31646753338125494;0.06549962295546435;-0.3750295252198404;0.4810015268594289;-0.3857826205901911;0.6376196226441889
Crawford, AR;-1.15779303611226;-0.0914236582153201;-0.2679244846163671;-0.5391929545868398;0.38524649763320845;0.3896716687137122;-0.5317110658655582;0.03523504697717108;0.09565936290196468;-0.01810789455986609;-0.15971336379458526;0.4230795564465468;-0.25336170959577364;-0.7053943794488252;-0.47595852389604415;0.46670744787676166
Crittenden, AR;1.0919379657857;-0.10401632885960836;-0.8254951961369243;-1.2247352704670613;1.231108880865874;-2.3965497440147603;2.9300126206664534;-0.24044285791071388;-0.2791784099454049;-0.12409134446983397;-0.49561515576602017;-1.6518913252200178;-0.5401501321382167;-0.5570948911602935;-0.7667400946679468;1.3212683217138999
Cross, AR;-0.3837698296714826;-0.13394562826291528;-0.6706144429367695;-0.05931333347068511;0.7413990800469632;-0.6251771902271223;0.9429832245970788;-0.2535703771910893;-0.31666218723014183;-0.12409134446983397;-0.5254730928301478;-0.19135356870714484;-0.6878896225388692;-0.8651015206826287;-0.5025154534809925;-0.014954135558716468
Dallas, AR;0.20217297146592778;-0.14329001938862307;-0.8254951961369243;0.5805261613508552;0.6968800072452435;-1.8060922260855476;2.2861320149714994;-0.2273153386303384;-0.4291135190843527;-0.12409134446983397;-0.45829273443586077;-1.2036573240833084;-0.6009840399502501;-1.0590316207522472;-1.2888022673948425;0.2647203322425289
Desha, AR;0.968962316164268;-0.14081470531154452;-1.3211136063774198;-0.15071897558804767;1.4537042448744695;-2.1628269765011137;2.6946154099822768;-0.24044285791071388;-0.35414596451487873;-0.01810789455986609;-0.31646753338125494;-1.54612824630012;-0.505387899102769;-0.7624326441751835;-1.3564552051033343;1.88061725731639
Drew, AR;-0.15952011565593072;-0.1372094683503925;0.35159852818425225;-0.33353025982277357;0.607841861641804;-0.9634601432074005;1.309925935369472;-0.24044285791071388;-0.24169463266066793;-0.12409134446983397;-0.4508282501698289;-0.5187154796496855;-0.505387899102769;0.15017959144655044;-1.1393775180213042;1.2280434991134845
Faulkner, AR;-0.3765359679290458;-0.04598269259659385;1.6216207044255218;-1.4303979652311278;0.47428464323664793;-0.01626787486262122;0.13986332932165205;-0.20106030006958747;-0.05427574623698317;-0.01810789455986609;-0.36125443897744625;0.2014807244239044;-0.4011011999964262;0.7661928504912208;0.2826788285195527;-0.2635536624931566
